stop_id;stop_sequence;route_id;service_id;using_trip_id;using_trip_id__next;stop_id__using_trip_id;stop_id__using_trip_id__next;time
8947;12;219;3111925;219_3111925_10_301;219_3111925_10_301;8947__762;8948__762;1.0
8948;13;219;3111925;219_3111925_10_301;219_3111925_10_301;8948__762;10030__762;2.0
10030;15;219;3111925;219_3111925_10_301;219_3111925_10_301;10030__762;10409__762;7.0
10409;19;219;3111925;219_3111925_10_301;219_3111925_10_301;10409__762;10014__762;2.0
10014;20;219;3111925;219_3111925_10_301;219_3111925_10_301;10014__762;9265__762;4.0
9265;23;219;3111925;219_3111925_10_301;219_3111925_10_301;9265__762;8664__762;1.0
8664;24;219;3111925;219_3111925_10_301;219_3111925_10_301;8664__762;8665__762;1.0
8665;25;219;3111925;219_3111925_10_301;219_3111925_10_301;8665__762;5942__762;2.0
5942;26;219;3111925;219_3111925_10_301;219_3111925_10_301;5942__762;5943__762;2.0
5943;27;219;3111925;219_3111925_10_301;219_3111925_10_301;5943__762;9002__762;1.0
9002;28;219;3111925;219_3111925_10_301;219_3111925_10_301;9002__762;8591__762;1.0
8591;29;219;3111925;219_3111925_10_301;219_3111925_10_301;8591__762;13995__762;-22.0
13995;14;219;3111925;219_3111925_10_301;219_3111925_10_301;13995__762;10027__762;3.0
10027;16;219;3111925;219_3111925_10_301;219_3111925_10_301;10027__762;5938__762;-20.0
5938;2;219;3111925;219_3111925_10_301;219_3111925_10_301;5938__762;5939__762;1.0
5939;3;219;3111925;219_3111925_10_301;219_3111925_10_301;5939__762;5940__762;1.0
5940;4;219;3111925;219_3111925_10_301;219_3111925_10_301;5940__762;5941__762;1.0
5941;5;219;3111925;219_3111925_10_301;219_3111925_10_301;5941__762;8661__762;2.0
8661;6;219;3111925;219_3111925_10_301;219_3111925_10_301;8661__762;8662__762;2.0
8662;7;219;3111925;219_3111925_10_301;219_3111925_10_301;8662__762;9266__762;1.0
9266;8;219;3111925;219_3111925_10_301;219_3111925_10_301;9266__762;9318__762;16.0
9318;18;219;3111925;219_3111925_10_301;219_3111925_10_301;9318__762;8580__762;-26.0
8580;1;219;3111925;219_3111925_10_301;219_3111925_10_301;8580__762;8580__762;0.0
8580;1;219;3111925;219_3111925_10_301;219_3111925_10_301;8580__762;8580__762;42.0
8580;30;219;3111925;219_3111925_10_301;219_3111925_10_301;8580__762;8580__762;0.0
8580;30;219;3111925;219_3111925_10_301;1805_3112374_10_701;8580__762;8941__112Э;-230.0
8941;2;1805;3112374;1805_3112374_10_701;1805_3112374_11_701;8941__112Э;10029__112Э;203.0
10029;9;1805;3112374;1805_3112374_11_701;1805_3112374_10_701;10029__112Э;7815__112Э;-185.0
7815;3;1805;3112374;1805_3112374_10_701;1805_3112374_10_701;7815__112Э;7774__112Э;1.0
7774;4;1805;3112374;1805_3112374_10_701;1805_3112374_10_701;7774__112Э;7775__112Э;1.0
7775;5;1805;3112374;1805_3112374_10_701;1805_3112374_10_701;7775__112Э;7776__112Э;1.0
7776;6;1805;3112374;1805_3112374_10_701;1805_3112374_10_701;7776__112Э;7777__112Э;3.0
7777;7;1805;3112374;1805_3112374_10_701;1805_3112374_10_701;7777__112Э;7778__112Э;1.0
7778;8;1805;3112374;1805_3112374_10_701;1805_3112374_10_701;7778__112Э;7779__112Э;1.0
7779;9;1805;3112374;1805_3112374_10_701;1805_3112374_11_701;7779__112Э;7816__112Э;161.0
7816;8;1805;3112374;1805_3112374_11_701;1805_3112374_10_701;7816__112Э;7748__112Э;-160.0
7748;10;1805;3112374;1805_3112374_10_701;1805_3112374_11_701;7748__112Э;9818__112Э;176.0
9818;10;1805;3112374;1805_3112374_11_701;1805_3112374_10_701;9818__112Э;9818__112Э;-203.0
9818;1;1805;3112374;1805_3112374_10_701;453_3113431_11_201;9818__112Э;10559__9;-187.0
10559;5;453;3113431;453_3113431_11_201;453_3113431_11_201;10559__9;16608__9;5.0
16608;8;453;3113431;453_3113431_11_201;453_3113431_11_201;16608__9;16609__9;1.0
16609;9;453;3113431;453_3113431_11_201;453_3113431_11_201;16609__9;16611__9;2.0
16611;10;453;3113431;453_3113431_11_201;453_3113431_11_201;16611__9;6598__9;-9.0
6598;4;453;3113431;453_3113431_11_201;453_3113431_11_201;6598__9;6600__9;3.0
6600;6;453;3113431;453_3113431_11_201;453_3113431_11_201;6600__9;16606__9;2.0
16606;7;453;3113431;453_3113431_11_201;453_3113431_11_201;16606__9;16612__9;5.0
16612;11;453;3113431;453_3113431_11_201;453_3113431_11_201;16612__9;1001795__9;2.0
1001795;12;453;3113431;453_3113431_11_201;453_3113431_10_201;1001795__9;1001795__9;-27.0
1001795;1;453;3113431;453_3113431_10_201;453_3113431_11_201;1001795__9;4180__9;12.0
4180;1;453;3113431;453_3113431_11_201;453_3113431_10_201;4180__9;4180__9;0.0
4180;8;453;3113431;453_3113431_10_201;453_3113431_11_201;4180__9;6289__9;1.0
6289;2;453;3113431;453_3113431_11_201;453_3113431_11_201;6289__9;6290__9;1.0
6290;3;453;3113431;453_3113431_11_201;453_3113431_10_201;6290__9;16614__9;-12.0
16614;2;453;3113431;453_3113431_10_201;453_3113431_10_201;16614__9;1002779__9;1.0
1002779;3;453;3113431;453_3113431_10_201;453_3113431_10_201;1002779__9;16610__9;2.0
16610;4;453;3113431;453_3113431_10_201;453_3113431_10_201;16610__9;16607__9;1.0
16607;5;453;3113431;453_3113431_10_201;453_3113431_10_201;16607__9;16615__9;2.0
16615;6;453;3113431;453_3113431_10_201;453_3113431_10_201;16615__9;3479__9;2.0
3479;7;453;3113431;453_3113431_10_201;782_3113948_10_301;3479__9;1009230__180;351.0
1009230;2;782;3113948;782_3113948_10_301;782_3113948_10_702;1009230__180;2090__180;290.0
2090;3;782;3113948;782_3113948_10_702;1665_3113387_10_601;2090__180;2288__С10;-719.0
2288;1;1665;3113387;1665_3113387_10_601;1665_3113387_11_601;2288__С10;2288__С10;30.0
2288;9;1665;3113387;1665_3113387_11_601;1665_3113387_10_601;2288__С10;2405__С10;-29.0
2405;2;1665;3113387;1665_3113387_10_601;1665_3113387_10_601;2405__С10;2406__С10;1.0
2406;3;1665;3113387;1665_3113387_10_601;1665_3113387_10_601;2406__С10;7713__С10;2.0
7713;4;1665;3113387;1665_3113387_10_601;1665_3113387_10_601;7713__С10;2408__С10;1.0
2408;5;1665;3113387;1665_3113387_10_601;1665_3113387_12_601;2408__С10;8823__С10;32.0
8823;6;1665;3113387;1665_3113387_12_601;1665_3113387_10_602;8823__С10;10714__С10;155.0
10714;9;1665;3113387;1665_3113387_10_602;1665_3113387_10_601;10714__С10;10713__С10;-179.0
10713;10;1665;3113387;1665_3113387_10_601;1665_3113387_11_601;10713__С10;10713__С10;6.0
10713;1;1665;3113387;1665_3113387_11_601;1665_3113387_11_601;10713__С10;10712__С10;0.0
10712;2;1665;3113387;1665_3113387_11_601;1665_3113387_11_601;10712__С10;6479__С10;2.0
6479;3;1665;3113387;1665_3113387_11_601;1665_3113387_11_601;6479__С10;6480__С10;1.0
6480;4;1665;3113387;1665_3113387_11_601;1665_3113387_11_601;6480__С10;6481__С10;2.0
6481;5;1665;3113387;1665_3113387_11_601;1665_3113387_11_601;6481__С10;2285__С10;3.0
2285;6;1665;3113387;1665_3113387_11_601;1665_3113387_11_601;2285__С10;2286__С10;1.0
2286;7;1665;3113387;1665_3113387_11_601;1665_3113387_11_601;2286__С10;2287__С10;1.0
2287;8;1665;3113387;1665_3113387_11_601;2083_3115084_10_704;2287__С10;1787__С216;658.0
1787;2;2083;3115084;2083_3115084_10_704;2083_3115084_11_201;1787__С216;1001970__С216;-292.0
1001970;10;2083;3115084;2083_3115084_11_201;2083_3115084_11_201;1001970__С216;1001972__С216;1.0
1001972;11;2083;3115084;2083_3115084_11_201;2083_3115084_11_201;1001972__С216;1001976__С216;3.0
1001976;13;2083;3115084;2083_3115084_11_201;2083_3115084_11_201;1001976__С216;1001978__С216;2.0
1001978;14;2083;3115084;2083_3115084_11_201;2083_3115084_11_201;1001978__С216;1001981__С216;3.0
1001981;15;2083;3115084;2083_3115084_11_201;2083_3115084_11_201;1001981__С216;8565__С216;1.0
8565;16;2083;3115084;2083_3115084_11_201;2083_3115084_11_201;8565__С216;8220__С216;3.0
8220;17;2083;3115084;2083_3115084_11_201;2083_3115084_11_703;8220__С216;1001969__С216;226.0
1001969;9;2083;3115084;2083_3115084_11_703;2083_3115084_10_201;1001969__С216;8221__С216;-307.0
8221;3;2083;3115084;2083_3115084_10_201;2083_3115084_10_201;8221__С216;1001982__С216;4.0
1001982;4;2083;3115084;2083_3115084_10_201;2083_3115084_10_201;1001982__С216;1001980__С216;1.0
1001980;5;2083;3115084;2083_3115084_10_201;2083_3115084_10_201;1001980__С216;1001979__С216;3.0
1001979;6;2083;3115084;2083_3115084_10_201;2083_3115084_10_201;1001979__С216;1001977__С216;2.0
1001977;7;2083;3115084;2083_3115084_10_201;2083_3115084_10_201;1001977__С216;1001975__С216;2.0
1001975;8;2083;3115084;2083_3115084_10_201;2083_3115084_10_201;1001975__С216;1001973__С216;2.0
1001973;9;2083;3115084;2083_3115084_10_201;2083_3115084_10_201;1001973__С216;1001971__С216;1.0
1001971;10;2083;3115084;2083_3115084_10_201;2083_3115084_10_201;1001971__С216;14474__С216;1.0
14474;11;2083;3115084;2083_3115084_10_201;2083_3115084_10_201;14474__С216;1009473__С216;2.0
1009473;12;2083;3115084;2083_3115084_10_201;2083_3115084_10_201;1009473__С216;1009474__С216;1.0
1009474;13;2083;3115084;2083_3115084_10_201;2083_3115084_10_201;1009474__С216;1010104__С216;2.0
1010104;14;2083;3115084;2083_3115084_10_201;2083_3115084_10_703;1010104__С216;516__С216;250.0
516;18;2083;3115084;2083_3115084_10_703;2083_3115084_10_202;516__С216;513__С216;-219.0
513;15;2083;3115084;2083_3115084_10_202;2090_3115054_10_301;513__С216;3098__М97;-32.0
3098;2;2090;3115054;2090_3115054_10_301;2090_3115054_10_301;3098__М97;3099__М97;1.0
3099;3;2090;3115054;2090_3115054_10_301;2090_3115054_10_302;3099__М97;3096__М97;10.0
3096;4;2090;3115054;2090_3115054_10_302;2090_3115054_10_303;3096__М97;3101__М97;19.0
3101;5;2090;3115054;2090_3115054_10_303;2090_3115054_10_301;3101__М97;3102__М97;-25.0
3102;6;2090;3115054;2090_3115054_10_301;2090_3115054_10_304;3102__М97;3094__М97;62.0
3094;30;2090;3115054;2090_3115054_10_304;2090_3115054_10_304;3094__М97;3095__М97;2.0
3095;31;2090;3115054;2090_3115054_10_304;2090_3115054_10_304;3095__М97;3100__М97;2.0
3100;32;2090;3115054;2090_3115054_10_304;2090_3115054_10_306;3100__М97;3097__М97;27.0
3097;33;2090;3115054;2090_3115054_10_306;2090_3115054_10_302;3097__М97;3097__М97;-90.0
3097;1;2090;3115054;2090_3115054_10_302;2090_3115054_10_301;3097__М97;3392__М97;35.0
3392;34;2090;3115054;2090_3115054_10_301;2090_3115054_10_304;3392__М97;3396__М97;-4.0
3396;12;2090;3115054;2090_3115054_10_304;2090_3115054_10_306;3396__М97;2743__М97;41.0
2743;20;2090;3115054;2090_3115054_10_306;2090_3115054_10_304;2743__М97;3024__М97;-39.0
3024;13;2090;3115054;2090_3115054_10_304;2090_3115054_10_304;3024__М97;3025__М97;1.0
3025;14;2090;3115054;2090_3115054_10_304;2090_3115054_10_304;3025__М97;3208__М97;14.0
3208;22;2090;3115054;2090_3115054_10_304;2090_3115054_10_304;3208__М97;3026__М97;-12.0
3026;15;2090;3115054;2090_3115054_10_304;2090_3115054_10_304;3026__М97;3027__М97;1.0
3027;16;2090;3115054;2090_3115054_10_304;2090_3115054_12_308;3027__М97;2739__М97;164.0
2739;19;2090;3115054;2090_3115054_12_308;2090_3115054_10_304;2739__М97;3029__М97;-161.0
3029;18;2090;3115054;2090_3115054_10_304;2090_3115054_10_304;3029__М97;2742__М97;7.0
2742;21;2090;3115054;2090_3115054_10_304;2090_3115054_10_301;2742__М97;3001__М97;-38.0
3001;16;2090;3115054;2090_3115054_10_301;2090_3115054_10_301;3001__М97;3002__М97;3.0
3002;17;2090;3115054;2090_3115054_10_301;2090_3115054_10_301;3002__М97;3003__М97;2.0
3003;18;2090;3115054;2090_3115054_10_301;2090_3115054_10_301;3003__М97;3004__М97;1.0
3004;19;2090;3115054;2090_3115054_10_301;2090_3115054_10_301;3004__М97;3005__М97;1.0
3005;20;2090;3115054;2090_3115054_10_301;2090_3115054_10_301;3005__М97;3006__М97;1.0
3006;21;2090;3115054;2090_3115054_10_301;2090_3115054_10_301;3006__М97;3390__М97;15.0
3390;32;2090;3115054;2090_3115054_10_301;2090_3115054_10_301;3390__М97;3386__М97;-13.0
3386;22;2090;3115054;2090_3115054_10_301;2090_3115054_10_301;3386__М97;2752__М97;-12.0
2752;14;2090;3115054;2090_3115054_10_301;2090_3115054_10_301;2752__М97;2741__М97;-2.0
2741;13;2090;3115054;2090_3115054_10_301;2090_3115054_10_301;2741__М97;3391__М97;29.0
3391;33;2090;3115054;2090_3115054_10_301;2090_3115054_10_301;3391__М97;3394__М97;-4.0
3394;31;2090;3115054;2090_3115054_10_301;2090_3115054_10_301;3394__М97;2740__М97;-22.0
2740;15;2090;3115054;2090_3115054_10_301;2090_3115054_10_306;2740__М97;3014__М97;42.0
3014;7;2090;3115054;2090_3115054_10_306;2090_3115054_10_304;3014__М97;3015__М97;-25.0
3015;8;2090;3115054;2090_3115054_10_304;2090_3115054_10_306;3015__М97;3016__М97;28.0
3016;9;2090;3115054;2090_3115054_10_306;2090_3115054_10_304;3016__М97;8038__М97;-31.0
8038;5;2090;3115054;2090_3115054_10_304;2090_3115054_11_301;8038__М97;1009540__М97;37.0
1009540;6;2090;3115054;2090_3115054_11_301;2090_3115054_10_304;1009540__М97;2911__М97;-3.0
2911;28;2090;3115054;2090_3115054_10_304;2090_3115054_10_304;2911__М97;10407__М97;1.0
10407;29;2090;3115054;2090_3115054_10_304;2090_3115054_10_304;10407__М97;2160__М97;-8.0
2160;23;2090;3115054;2090_3115054_10_304;2090_3115054_10_304;2160__М97;2161__М97;1.0
2161;24;2090;3115054;2090_3115054_10_304;2090_3115054_10_304;2161__М97;2162__М97;1.0
2162;25;2090;3115054;2090_3115054_10_304;2090_3115054_10_304;2162__М97;3017__М97;-22.0
3017;10;2090;3115054;2090_3115054_10_304;2090_3115054_10_304;3017__М97;3018__М97;1.0
3018;11;2090;3115054;2090_3115054_10_304;2090_3115054_10_304;3018__М97;4231__М97;23.0
4231;26;2090;3115054;2090_3115054_10_304;2090_3115054_10_304;4231__М97;2910__М97;1.0
2910;27;2090;3115054;2090_3115054_10_304;2090_3115054_10_305;2910__М97;2144__М97;-16.0
2144;12;2090;3115054;2090_3115054_10_305;2090_3115054_10_301;2144__М97;3414__М97;-11.0
3414;28;2090;3115054;2090_3115054_10_301;2090_3115054_10_301;3414__М97;3415__М97;2.0
3415;30;2090;3115054;2090_3115054_10_301;2090_3115054_10_302;3415__М97;7746__М97;1.0
7746;23;2090;3115054;2090_3115054_10_302;2090_3115054_10_301;7746__М97;2917__М97;-32.0
2917;7;2090;3115054;2090_3115054_10_301;2090_3115054_10_712;2917__М97;7745__М97;277.0
7745;24;2090;3115054;2090_3115054_10_712;2090_3115054_10_301;7745__М97;2918__М97;-275.0
2918;8;2090;3115054;2090_3115054_10_301;2090_3115054_10_301;2918__М97;3411__М97;23.0
3411;25;2090;3115054;2090_3115054_10_301;2090_3115054_10_302;3411__М97;2919__М97;-13.0
2919;9;2090;3115054;2090_3115054_10_302;2090_3115054_10_305;2919__М97;3412__М97;49.0
3412;26;2090;3115054;2090_3115054_10_305;2090_3115054_10_301;3412__М97;2142__М97;-57.0
2142;10;2090;3115054;2090_3115054_10_301;2090_3115054_10_301;2142__М97;3413__М97;24.0
3413;27;2090;3115054;2090_3115054_10_301;2090_3115054_10_301;3413__М97;2143__М97;-23.0
2143;11;2090;3115054;2090_3115054_10_301;2090_3115054_10_301;2143__М97;10606__М97;25.0
10606;29;2090;3115054;2090_3115054_10_301;254_3114405_10_201;10606__М97;2605__1;-219.0
2605;16;254;3114405;254_3114405_10_201;254_3114405_10_201;2605__1;2606__1;1.0
2606;17;254;3114405;254_3114405_10_201;254_3114405_10_201;2606__1;2607__1;2.0
2607;18;254;3114405;254_3114405_10_201;254_3114405_10_201;2607__1;2609__1;2.0
2609;20;254;3114405;254_3114405_10_201;254_3114405_10_201;2609__1;2610__1;1.0
2610;21;254;3114405;254_3114405_10_201;254_3114405_10_201;2610__1;2611__1;2.0
2611;22;254;3114405;254_3114405_10_201;254_3114405_10_201;2611__1;2612__1;2.0
2612;23;254;3114405;254_3114405_10_201;254_3114405_10_806;2612__1;2612__1;422.0
2612;1;254;3114405;254_3114405_10_806;254_3114405_10_201;2612__1;2595__1;-447.0
2595;2;254;3114405;254_3114405_10_201;254_3114405_10_201;2595__1;7879__1;1.0
7879;3;254;3114405;254_3114405_10_201;254_3114405_10_201;7879__1;2597__1;1.0
2597;4;254;3114405;254_3114405_10_201;254_3114405_10_201;2597__1;3804__1;1.0
3804;5;254;3114405;254_3114405_10_201;254_3114405_10_201;3804__1;7880__1;1.0
7880;6;254;3114405;254_3114405_10_201;254_3114405_10_201;7880__1;2598__1;1.0
2598;7;254;3114405;254_3114405_10_201;254_3114405_10_201;2598__1;2599__1;1.0
2599;8;254;3114405;254_3114405_10_201;254_3114405_10_201;2599__1;3805__1;2.0
3805;10;254;3114405;254_3114405_10_201;254_3114405_10_201;3805__1;7883__1;2.0
7883;12;254;3114405;254_3114405_10_201;254_3114405_10_201;7883__1;2602__1;1.0
2602;13;254;3114405;254_3114405_10_201;254_3114405_10_201;2602__1;2604__1;3.0
2604;15;254;3114405;254_3114405_10_201;254_3114405_10_201;2604__1;2600__1;-7.0
2600;9;254;3114405;254_3114405_10_201;254_3114405_10_204;2600__1;2601__1;50.0
2601;11;254;3114405;254_3114405_10_204;254_3114405_10_202;2601__1;2603__1;-21.0
2603;14;254;3114405;254_3114405_10_202;254_3114405_10_201;2603__1;2594__1;-37.0
2594;1;254;3114405;254_3114405_10_201;254_3114405_1_201;2594__1;2594__1;-278.0
2594;22;254;3114405;254_3114405_1_201;254_3114405_10_806;2594__1;2594__1;752.0
2594;23;254;3114405;254_3114405_10_806;254_3114405_10_201;2594__1;2608__1;-454.0
2608;19;254;3114405;254_3114405_10_201;254_3114405_1_201;2608__1;2613__1;-318.0
2613;1;254;3114405;254_3114405_1_201;254_3114405_10_806;2613__1;2613__1;748.0
2613;2;254;3114405;254_3114405_10_806;254_3114405_1_201;2613__1;2614__1;-747.0
2614;2;254;3114405;254_3114405_1_201;254_3114405_10_806;2614__1;2614__1;748.0
2614;3;254;3114405;254_3114405_10_806;254_3114405_1_201;2614__1;2615__1;-747.0
2615;3;254;3114405;254_3114405_1_201;254_3114405_10_806;2615__1;2615__1;748.0
2615;4;254;3114405;254_3114405_10_806;254_3114405_1_201;2615__1;2616__1;-747.0
2616;4;254;3114405;254_3114405_1_201;254_3114405_10_806;2616__1;2616__1;749.0
2616;5;254;3114405;254_3114405_10_806;254_3114405_1_201;2616__1;2617__1;-748.0
2617;5;254;3114405;254_3114405_1_201;254_3114405_11_202;2617__1;2617__1;358.0
2617;6;254;3114405;254_3114405_11_202;254_3114405_1_201;2617__1;3807__1;-345.0
3807;18;254;3114405;254_3114405_1_201;254_3114405_10_806;3807__1;3807__1;751.0
3807;19;254;3114405;254_3114405_10_806;254_3114405_1_201;3807__1;2627__1;-750.0
2627;19;254;3114405;254_3114405_1_201;254_3114405_10_806;2627__1;2627__1;751.0
2627;20;254;3114405;254_3114405_10_806;254_3114405_1_201;2627__1;2596__1;-751.0
2596;20;254;3114405;254_3114405_1_201;254_3114405_11_201;2596__1;2596__1;337.0
2596;21;254;3114405;254_3114405_11_201;254_3114405_1_201;2596__1;2628__1;-336.0
2628;21;254;3114405;254_3114405_1_201;254_3114405_10_806;2628__1;2628__1;752.0
2628;22;254;3114405;254_3114405_10_806;254_3114405_10_806;2628__1;2618__1;-17.0
2618;7;254;3114405;254_3114405_10_806;254_3114405_11_201;2618__1;2619__1;-414.0
2619;8;254;3114405;254_3114405_11_201;254_3114405_10_806;2619__1;2620__1;416.0
2620;9;254;3114405;254_3114405_10_806;254_3114405_10_806;2620__1;2621__1;2.0
2621;10;254;3114405;254_3114405_10_806;254_3114405_10_806;2621__1;2622__1;1.0
2622;11;254;3114405;254_3114405_10_806;254_3114405_10_806;2622__1;2623__1;1.0
2623;12;254;3114405;254_3114405_10_806;254_3114405_10_806;2623__1;2624__1;1.0
2624;13;254;3114405;254_3114405_10_806;254_3114405_10_806;2624__1;2625__1;3.0
2625;15;254;3114405;254_3114405_10_806;254_3114405_10_806;2625__1;2626__1;1.0
2626;16;254;3114405;254_3114405_10_806;254_3114405_10_806;2626__1;7884__1;1.0
7884;17;254;3114405;254_3114405_10_806;254_3114405_10_806;7884__1;7885__1;1.0
7885;18;254;3114405;254_3114405_10_806;254_3114405_11_201;7885__1;3806__1;-419.0
3806;14;254;3114405;254_3114405_11_201;1264_3114402_11_201;3806__1;6695__49;-139.0
6695;8;1264;3114402;1264_3114402_11_201;1264_3114402_1_201;6695__49;6695__49;-238.0
6695;12;1264;3114402;1264_3114402_1_201;1264_3114402_11_201;6695__49;6696__49;240.0
6696;9;1264;3114402;1264_3114402_11_201;1264_3114402_1_201;6696__49;6696__49;-238.0
6696;13;1264;3114402;1264_3114402_1_201;1264_3114402_11_201;6696__49;6697__49;239.0
6697;10;1264;3114402;1264_3114402_11_201;1264_3114402_1_201;6697__49;6697__49;-238.0
6697;14;1264;3114402;1264_3114402_1_201;1264_3114402_11_201;6697__49;10545__49;239.0
10545;11;1264;3114402;1264_3114402_11_201;1264_3114402_1_201;10545__49;10545__49;-238.0
10545;15;1264;3114402;1264_3114402_1_201;1264_3114402_11_201;10545__49;6700__49;242.0
6700;14;1264;3114402;1264_3114402_11_201;1264_3114402_1_201;6700__49;6700__49;-239.0
6700;18;1264;3114402;1264_3114402_1_201;1264_3114402_11_203;6700__49;10387__49;360.0
10387;15;1264;3114402;1264_3114402_11_203;1264_3114402_1_201;10387__49;10387__49;-359.0
10387;19;1264;3114402;1264_3114402_1_201;1264_3114402_10_201;10387__49;10387__49;199.0
10387;1;1264;3114402;1264_3114402_10_201;1264_3114402_11_201;10387__49;6694__49;29.0
6694;7;1264;3114402;1264_3114402_11_201;1264_3114402_1_201;6694__49;6694__49;-237.0
6694;11;1264;3114402;1264_3114402_1_201;1264_3114402_11_201;6694__49;6712__49;230.0
